,WHE,RSE,GRE,MHE,B1E,BME,CWE,DWE,EQE,FRE,HPE,OFE,UTE,WOE,B2E,CDE,DNE,EBE,FGE,HTE,OUE,TVE,UNE,Temp (C),Dew Point Temp (C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa)
2013-01-17 05:00:00,103396,22628,88,80680,0,17392,0,0,2439,8540,2232,2843,3016,0,8710,0,0,1518,3207,358,0,9602,20823,-1.9,-3.0,92.0,1.0,6.0,24.1,103.21
2013-01-17 06:00:00,162948,94135,82,68731,0,20153,0,0,2418,6644,2253,2044,3048,1,4029,0,0,1514,1158,916,0,11823,12730,-2.3,-3.1,94.0,,0.0,24.1,103.17
2013-01-17 07:00:00,110551,22178,86,88287,0,2895,0,0,2419,6953,2283,1980,3053,0,1413,52908,0,1533,2885,408,0,2643,6914,-2.4,-3.3,94.0,10.0,9.0,24.1,103.11
2013-01-17 08:00:00,33956,6428,78,27450,0,190,0,0,2414,8267,2285,1945,3072,1,406,0,0,1537,2521,300,0,1312,3200,-1.8,-2.9,92.0,,0.0,48.3,103.15
2013-01-17 09:00:00,33368,6125,80,27163,0,191,0,0,2408,8205,2293,1961,3073,0,413,0,0,1537,1179,300,0,1304,4299,-1.5,-2.7,92.0,10.0,7.0,48.3,103.15
2013-01-17 10:00:00,33258,5862,92,27304,0,194,0,0,2451,7342,2306,1950,3086,0,374,0,0,1534,3204,300,0,1311,3252,0.9,-0.5,90.0,11.0,6.0,48.3,103.14
2013-01-17 11:00:00,32322,4911,90,27321,0,199,0,0,2420,7690,2296,1944,3083,0,410,0,0,1486,1855,300,0,1306,4332,3.4,-0.2,77.0,28.0,4.0,48.3,103.12
2013-01-17 12:00:00,31535,4840,76,26619,0,188,0,0,2428,8435,2289,1987,3070,1,377,0,0,1456,1408,300,0,1276,3404,4.8,0.3,73.0,,0.0,48.3,103.03
2013-01-17 13:00:00,35464,5787,86,29591,0,185,0,0,2401,8672,2272,1934,3061,0,398,0,0,1499,3348,300,0,1273,4248,4.2,1.5,83.0,29.0,7.0,48.3,102.91
2013-01-17 14:00:00,33971,5587,74,28310,42,184,0,0,2401,8735,2251,1916,3054,1,381,0,0,1503,1552,300,0,1272,4718,3.9,1.3,83.0,28.0,6.0,48.3,102.8
2013-01-17 15:00:00,112259,5786,108,106365,651,181,0,0,2388,7939,2215,2290,3040,0,2608,0,0,1499,4188,448,0,1266,77652,5.4,1.6,76.0,,0.0,48.3,102.7
2013-01-17 16:00:00,66309,22758,656,42895,0,186,0,0,2434,7079,2242,1932,3026,1,5195,0,0,1505,2319,588,0,1274,15114,3.9,1.4,84.0,27.0,4.0,48.3,102.68
2013-01-17 17:00:00,39639,4825,92,34722,0,181,0,0,2420,8301,2247,1929,3018,2,7235,0,0,1495,1152,300,0,1277,5165,2.8,1.0,88.0,,0.0,48.3,102.68
2013-01-17 18:00:00,40353,4685,78,35590,0,182,0,0,2422,8166,2239,1941,3019,4,7460,0,0,1504,3205,300,0,1272,3876,1.8,0.5,91.0,35.0,6.0,48.3,102.66
2013-01-17 19:00:00,38330,5705,84,32541,0,182,0,0,2419,6366,2212,1953,3001,0,7519,0,0,1487,2377,300,0,1270,3455,1.7,0.3,90.0,3.0,6.0,48.3,102.67
2013-01-17 20:00:00,41551,5553,82,35916,0,190,0,0,2426,6380,2246,2908,3032,0,4679,0,0,1466,3624,370,0,1269,7326,1.0,-0.5,90.0,1.0,4.0,32.2,102.65
2013-01-17 21:00:00,51242,5438,82,45722,0,855,0,0,2468,6391,2249,5518,3043,2,6549,0,0,1476,1686,300,0,1294,13891,-0.5,-1.7,92.0,10.0,4.0,32.2,102.63
2013-01-17 22:00:00,91901,5026,74,86801,0,1513,0,0,2439,6617,41417,5758,3045,1,6426,0,0,1474,1713,300,0,1274,14824,-0.1,-1.1,93.0,,0.0,32.2,102.62
2013-01-17 23:00:00,97812,4592,74,93146,0,20053,0,0,2423,6573,27776,2961,3043,1,872,0,0,1460,3166,296,0,10224,14298,-1.0,-2.0,93.0,,0.0,32.2,102.59
2013-01-18 00:00:00,118748,5540,76,113132,168,13030,0,0,2402,7045,53164,2955,3019,0,380,0,0,1483,2059,294,0,7858,19275,0.0,-1.1,92.0,7.0,4.0,32.2,102.58
2013-01-18 01:00:00,91740,12710,110,78920,1260,181,0,0,2417,6954,1743,2263,3002,0,1403,0,182,1493,4883,685,0,1421,51033,-1.0,-1.8,94.0,7.0,4.0,32.2,102.58
2013-01-18 02:00:00,98445,22034,80,76331,1259,183,0,0,2390,6397,2220,1937,3027,1,1499,0,253,1502,2139,657,0,1266,51601,-1.8,-2.5,95.0,,0.0,32.2,102.57
2013-01-18 03:00:00,88982,20501,76,68405,3003,190,0,0,2422,7422,2249,3260,3043,0,3159,0,30,1495,3739,674,0,1274,36445,-1.0,-1.8,94.0,,0.0,24.1,102.59
2013-01-18 04:00:00,75624,21776,58,53790,420,3488,0,0,2415,6392,2245,2544,3054,0,4789,0,1,1464,4788,693,0,2471,19026,-1.0,-2.1,92.0,,0.0,24.1,102.57
2013-01-18 05:00:00,88680,7365,96,81219,0,19929,0,0,2419,8663,2235,2254,3045,1,8773,0,1,1378,2010,257,0,11644,18610,-2.4,-3.1,95.0,,0.0,24.1,102.53
2013-01-18 06:00:00,83184,7387,80,75717,0,20056,0,0,2414,8132,2235,2257,3048,1,4219,0,0,1379,1269,851,0,12198,17658,-1.8,-2.6,94.0,,0.0,24.1,102.51
2013-01-18 07:00:00,55940,25408,86,30446,0,1522,0,0,2409,6506,2266,1921,3058,0,729,0,0,1389,3563,887,0,1723,4473,-0.6,-1.2,96.0,,0.0,19.3,102.52
2013-01-18 08:00:00,43463,16375,86,27002,0,189,0,0,2419,8130,2266,1889,3059,0,446,0,1,1389,1282,450,0,1313,4169,0.5,-0.2,95.0,10.0,4.0,19.3,102.56
2013-01-18 09:00:00,33359,6393,76,26890,0,188,0,0,2418,6929,2278,1915,3063,0,377,0,0,1396,2572,300,0,1307,4147,1.5,0.5,93.0,36.0,9.0,19.3,102.6
2013-01-18 10:00:00,33347,5883,104,27360,0,192,0,0,2428,8247,2292,1915,3067,0,413,0,0,1396,2546,300,0,1301,3263,2.8,1.8,93.0,36.0,6.0,24.1,102.63
2013-01-18 11:00:00,33751,5214,72,28465,0,190,0,0,2427,8442,2284,1917,3077,2,416,0,0,1395,2445,300,0,1307,4263,4.2,2.4,88.0,,0.0,24.1,102.69
2013-01-18 12:00:00,32249,5159,98,26992,0,195,0,0,2429,8387,2275,1934,3061,0,418,0,0,1387,1407,300,0,1310,3889,4.8,2.4,84.0,25.0,4.0,32.2,102.62
2013-01-18 13:00:00,34423,5698,84,28641,0,185,0,0,2403,8112,2264,1897,3069,2,421,0,0,1384,3671,300,0,1302,3631,4.7,2.6,86.0,25.0,7.0,48.3,102.64
2013-01-18 14:00:00,33019,5546,84,27389,63,187,0,0,2424,7309,2256,1893,3056,0,417,0,0,1385,1283,300,0,1307,5509,4.9,2.6,85.0,26.0,7.0,48.3,102.63
2013-01-18 15:00:00,113559,23742,96,89721,1257,181,0,0,2379,9163,2198,2052,3021,0,591,0,0,1384,3418,854,0,1299,61924,4.7,2.3,84.0,27.0,7.0,48.3,102.65
2013-01-18 16:00:00,56984,5331,106,51547,189,3454,0,0,2424,7665,2222,4469,3042,2,410,0,0,1388,2453,437,0,1296,22096,4.1,2.0,86.0,27.0,7.0,48.3,102.67
2013-01-18 17:00:00,61465,5017,94,56354,0,193,0,0,2457,7890,2268,5109,3053,0,5645,0,0,1392,1924,350,0,1306,24767,2.5,0.8,89.0,29.0,11.0,48.3,102.65
2013-01-18 18:00:00,54325,5254,72,48999,0,190,0,0,2452,8076,2272,4273,3045,1,6393,0,0,1391,2506,300,0,1303,16797,1.8,0.6,92.0,30.0,11.0,48.3,102.64
2013-01-18 19:00:00,42346,5478,106,36762,0,183,0,0,2452,9113,2274,1650,3057,0,6169,0,0,1389,3117,334,0,1308,5716,1.6,0.6,93.0,31.0,11.0,48.3,102.65
2013-01-18 20:00:00,60444,5645,86,54713,0,200,0,0,2443,6541,2285,4545,3066,0,5391,0,0,1376,4148,453,0,1295,22970,2.5,1.3,92.0,36.0,6.0,48.3,102.66
2013-01-18 21:00:00,51703,5633,92,45978,0,198,0,0,2463,6551,2289,4549,3068,0,6916,0,0,1383,1281,382,0,1290,15608,0.1,-1.0,92.0,10.0,9.0,48.3,102.69
2013-01-18 22:00:00,53495,4754,68,48673,0,195,0,0,2454,8028,2266,5398,3078,0,6109,0,0,1384,2103,300,0,1293,16065,-0.9,-1.7,94.0,10.0,13.0,0.6,102.75
2013-01-18 23:00:00,69172,6210,104,62858,0,17479,0,0,2421,6554,2259,2917,3068,1,889,0,0,1366,10311,278,0,10161,5154,-1.0,-1.6,96.0,10.0,11.0,0.6,102.76
2013-01-19 00:00:00,87031,5470,80,81481,0,5770,0,0,2398,8408,26208,2314,3037,0,1775,0,0,1375,4384,362,0,4407,21043,-0.5,-1.2,95.0,11.0,15.0,0.4,102.8
2013-01-19 01:00:00,35910,5782,68,30060,0,186,0,0,2408,6515,2254,1960,3035,0,525,0,0,1382,4085,300,0,1290,6120,-0.6,-1.2,96.0,12.0,9.0,0.4,102.8
2013-01-19 02:00:00,54679,23870,88,30721,0,186,0,0,2402,8782,2257,1905,3050,0,419,0,0,1358,1281,918,0,1290,6873,-0.7,-1.3,96.0,11.0,9.0,0.4,102.83
2013-01-19 03:00:00,86717,31171,82,55464,674,186,0,0,2420,7846,2274,3396,3061,1,3563,0,0,1386,2330,991,0,1285,26051,-1.0,-1.5,96.0,9.0,6.0,0.4,102.85
2013-01-19 04:00:00,94262,21466,88,72708,1052,196,0,11791,2414,6527,2254,2122,3054,1,3476,0,0,1383,2920,1146,0,1281,33091,-1.2,-1.7,96.0,12.0,6.0,0.4,102.85
2013-01-19 05:00:00,113738,23888,90,89760,2,11037,0,27093,2420,8170,2237,1911,3061,2,3653,0,0,1376,2536,717,0,7117,18428,-1.0,-1.4,97.0,11.0,7.0,1.6,102.83
2013-01-19 06:00:00,103771,26451,88,77232,0,20092,0,112,2418,7851,2270,1880,3067,0,4035,0,0,1382,2678,798,0,12034,18615,-0.7,-1.2,96.0,11.0,9.0,1.0,102.84
2013-01-19 07:00:00,104687,26095,96,78496,1,12495,0,25998,2406,6641,2280,1927,3102,0,1902,0,0,1397,2310,412,0,7518,10107,-0.6,-1.2,96.0,11.0,6.0,0.8,102.84
2013-01-19 08:00:00,38496,11121,88,27287,0,193,0,121,2422,6997,2282,1919,3076,0,454,0,0,1418,2560,300,0,1316,4229,-0.3,-0.9,96.0,12.0,9.0,2.0,102.86
2013-01-19 09:00:00,35253,7575,90,27588,0,192,0,0,2430,7836,2291,1943,3090,0,408,0,0,1431,2951,300,0,1310,3406,-0.3,-1.0,95.0,11.0,7.0,6.4,102.9
2013-01-19 10:00:00,33791,6153,100,27538,0,186,0,0,2429,8404,2302,1905,3100,1,412,0,0,1426,1657,300,0,1309,4107,0.1,0.0,99.0,11.0,4.0,3.2,102.93
2013-01-19 11:00:00,33530,5919,86,27525,0,188,0,0,2425,7990,2313,1918,3110,0,381,0,0,1428,1805,300,0,1305,4362,2.0,1.6,97.0,7.0,4.0,4.0,102.94
2013-01-19 12:00:00,32190,5757,82,26351,0,189,0,0,2429,7073,2299,1934,3102,0,404,0,0,1427,2530,300,0,1306,3358,3.4,2.6,94.0,31.0,11.0,16.1,102.88
2013-01-19 13:00:00,34165,5117,92,28956,0,189,0,0,2410,8650,2291,1896,3089,0,416,0,0,1420,2804,300,0,1309,4182,4.1,2.8,91.0,30.0,15.0,24.1,102.85
2013-01-19 14:00:00,33038,5004,70,27964,0,182,0,0,2401,8565,2273,1923,3075,0,376,0,0,1427,1161,300,0,1300,4981,4.4,2.8,89.0,30.0,17.0,24.1,102.81
2013-01-19 15:00:00,40959,5676,622,34661,0,186,0,0,2411,8669,2272,2602,3067,0,423,0,0,1424,2945,318,0,1307,9037,4.3,2.7,89.0,30.0,17.0,24.1,102.8
2013-01-19 16:00:00,64723,18164,96,46463,0,183,0,0,2402,7556,2260,1946,3072,1,1727,0,0,1420,4297,725,0,1297,19577,3.8,2.5,91.0,30.0,15.0,32.2,102.81
2013-01-19 17:00:00,90160,46444,82,43634,0,180,0,0,2416,7889,2234,1974,3044,0,1429,0,0,1416,2106,334,0,1305,19307,2.6,1.4,92.0,30.0,13.0,32.2,102.8
2013-01-19 18:00:00,150899,120496,80,30323,0,182,0,0,2365,8150,2250,1934,3045,0,387,0,0,1425,3394,904,0,1308,4979,2.3,1.3,93.0,30.0,11.0,32.2,102.79
2013-01-19 19:00:00,65817,37707,82,28028,0,183,0,0,2399,8530,2227,1961,3020,2,795,0,0,1441,1909,335,0,1301,3925,2.8,1.9,94.0,31.0,9.0,32.2,102.81
2013-01-19 20:00:00,137031,82150,74,54807,0,185,0,0,2406,6507,2220,3988,3019,0,2928,0,0,1424,6115,508,0,1293,24214,2.7,1.8,94.0,34.0,7.0,24.1,102.82
2013-01-19 21:00:00,72609,23408,80,49121,0,189,0,0,2410,7829,2249,4132,3054,1,401,0,0,1416,3443,352,0,1279,22366,2.8,1.8,93.0,32.0,7.0,24.1,102.85
2013-01-19 22:00:00,73918,34541,90,39287,0,191,0,0,2418,6932,2267,5187,3053,1,430,0,0,1420,1285,393,0,1285,14425,1.6,0.7,94.0,,0.0,24.1,102.86
2013-01-19 23:00:00,77629,21042,84,56503,0,8404,0,0,2430,7947,2248,3690,3017,2,3684,0,0,1431,2452,381,0,4981,15836,0.1,-1.0,92.0,9.0,7.0,24.1,102.89
2013-01-20 00:00:00,124682,46997,84,77601,0,19646,0,0,2391,6514,2207,2089,3014,0,6001,0,0,1402,3400,414,0,10993,19530,0.2,-1.0,92.0,10.0,7.0,24.1,102.9
2013-01-20 01:00:00,90470,13963,84,76423,0,3067,0,0,2418,8153,2208,3759,3005,0,6035,0,0,1415,2157,525,0,1968,41713,-0.1,-0.9,94.0,,0.0,24.1,102.91
2013-01-20 02:00:00,117065,24298,1068,91699,939,182,0,0,2393,6526,2207,2940,3031,0,4452,0,0,1418,2246,573,0,1285,63507,-1.6,-2.6,93.0,12.0,6.0,24.1,102.95
2013-01-20 03:00:00,139825,71211,76,68538,1050,183,0,0,2372,6532,2218,2004,3031,0,4248,0,0,1420,3797,1051,0,1282,39350,-0.4,-0.9,96.0,,0.0,12.9,102.97
2013-01-20 04:00:00,93617,25174,70,68373,0,6719,0,0,2416,8421,2235,3369,3050,1,3644,0,0,1426,2726,1248,0,4353,28765,0.6,0.0,96.0,29.0,6.0,4.8,102.93
2013-01-20 05:00:00,105172,27731,90,77351,0,19929,0,0,2410,8153,2243,1978,3058,0,6056,0,0,1402,2547,268,0,12047,17260,1.9,1.6,98.0,32.0,9.0,3.2,102.92
2013-01-20 06:00:00,103637,28149,96,75392,0,20046,0,0,2433,6937,2263,1956,3061,0,6050,0,0,1416,1640,575,0,10859,18156,2.0,1.5,96.0,35.0,7.0,4.8,102.9
2013-01-20 07:00:00,62979,19905,74,43000,0,6122,0,0,2411,6555,2258,1965,3064,0,2601,0,0,1425,2662,550,0,4872,8515,1.7,1.4,98.0,33.0,6.0,2.4,102.9
2013-01-20 08:00:00,54190,27208,84,26898,0,189,0,0,2419,8236,2266,1995,3071,2,454,0,0,1437,2066,402,0,1292,3069,1.8,1.4,97.0,,0.0,1.2,102.91
2013-01-20 09:00:00,32958,6496,76,26386,0,195,0,0,2417,6752,2299,1976,3085,1,381,0,0,1428,2329,300,0,1306,3917,2.2,2.0,99.0,1.0,7.0,2.8,102.94
2013-01-20 10:00:00,32190,6107,84,25999,0,189,0,0,2431,8246,2307,2009,3087,1,413,0,0,1426,1068,300,0,1303,3219,2.8,2.3,97.0,30.0,7.0,3.2,102.94
2013-01-20 11:00:00,35756,5978,98,29680,0,190,0,0,2421,8554,2304,2134,3080,3,521,0,0,1428,3314,300,0,1295,4136,3.0,2.4,96.0,32.0,9.0,6.4,102.95
2013-01-20 12:00:00,33323,5988,82,27253,0,185,0,0,2424,8406,2301,2048,3091,1,390,0,0,1425,2189,300,0,1298,3195,3.2,2.5,95.0,33.0,6.0,9.7,102.88
2013-01-20 13:00:00,32133,5825,78,26230,0,192,0,0,2430,7661,2290,1995,3066,1,415,0,0,1419,1182,300,0,1295,3984,3.0,2.1,94.0,30.0,7.0,12.9,102.8
2013-01-20 14:00:00,33446,5714,72,27660,0,190,0,0,2420,7818,2280,1986,3063,0,388,0,0,1421,3339,300,0,1290,3165,3.1,2.3,94.0,28.0,9.0,16.1,102.74
2013-01-20 15:00:00,36313,6924,62,29327,0,181,0,0,2402,10444,2256,2049,3054,1,414,0,0,1414,1460,367,0,1277,4008,3.4,2.4,93.0,32.0,11.0,19.3,102.72
2013-01-20 16:00:00,65120,7293,74,57753,0,185,854,0,2416,7781,2241,1963,3037,1,428,0,0,1408,2089,666,0,1294,33390,3.3,2.3,93.0,30.0,11.0,19.3,102.7
2013-01-20 17:00:00,47188,7406,90,39692,0,210,8581,0,2409,6566,2260,1975,3053,0,1335,0,0,1419,3575,360,15,1296,6638,3.3,2.3,93.0,30.0,13.0,19.3,102.66
2013-01-20 18:00:00,101424,15087,92,86245,0,2482,635,0,2406,8596,2248,2511,3044,0,409,47345,0,1415,2309,584,0,2758,9503,2.3,1.5,94.0,30.0,15.0,19.3,102.61
2013-01-20 19:00:00,227471,21977,72,205422,0,19939,8808,0,2400,8793,2250,1989,3025,0,384,129825,0,1423,1236,295,9,12311,12735,2.0,1.4,96.0,30.0,13.0,16.1,102.57
2013-01-20 20:00:00,137025,23866,74,113085,0,17395,0,0,2397,6803,2241,1997,3022,1,449,62494,0,1424,3409,327,0,7802,3324,2.5,2.0,96.0,30.0,11.0,12.9,102.58
2013-01-20 21:00:00,55498,27071,94,28333,0,186,0,0,2401,7889,2255,1937,3024,0,442,1675,0,1417,2062,415,0,1572,3058,2.9,2.3,96.0,30.0,11.0,12.9,102.59
2013-01-20 22:00:00,90507,25032,80,65395,0,18069,0,0,2416,8236,2251,4907,3052,0,550,0,0,1418,4213,345,0,1286,18652,2.9,2.3,96.0,31.0,11.0,12.9,102.59
2013-01-20 23:00:00,56726,23086,72,33568,0,3805,0,0,2399,8244,2245,1978,3043,0,443,0,0,1419,1165,316,0,1284,7227,3.0,2.3,95.0,33.0,9.0,8.0,102.58
2013-01-21 00:00:00,49701,20457,80,29164,0,181,0,0,2395,6747,2216,1912,3006,0,381,0,0,1412,2323,463,0,1279,6849,2.5,2.0,96.0,,0.0,1.2,102.56
2013-01-21 01:00:00,37341,6727,74,30540,0,180,0,0,2356,7992,2180,2178,2981,0,378,0,0,1412,3559,300,0,1275,5749,2.0,1.6,97.0,,0.0,0.4,102.54
2013-01-21 02:00:00,45672,6615,96,38961,0,180,0,0,2381,7243,2203,1995,3013,0,1335,0,0,1417,1222,387,0,1279,16306,1.7,1.2,96.0,,0.0,0.4,102.55
2013-01-21 03:00:00,116194,25285,86,90823,189,185,0,0,2386,7532,2211,2856,3002,0,4455,0,0,4941,3516,782,0,1279,57489,1.1,0.5,96.0,9.0,6.0,0.4,102.52
2013-01-21 04:00:00,127961,66044,64,61853,63,8592,0,0,2391,6552,2222,1977,3022,0,6423,0,0,1415,2336,1014,0,5760,20086,1.1,0.6,96.0,,0.0,0.4,102.48
2013-01-21 05:00:00,197778,121393,108,76277,0,19723,0,0,2403,8754,2232,1908,3040,3,6347,0,0,1395,1153,324,0,11499,17496,1.3,0.9,97.0,,0.0,0.4,102.42
2013-01-21 06:00:00,132119,52340,98,79681,0,19920,0,0,2416,8437,2253,1939,3069,0,6095,0,0,1392,3466,262,0,12042,18390,1.0,0.4,96.0,,0.0,0.4,102.39
2013-01-21 07:00:00,50822,15000,112,35710,0,3523,0,0,2433,6624,2291,1920,3072,2,1742,0,0,1406,1965,380,0,3296,7056,1.0,0.5,96.0,,0.0,0.2,102.33
2013-01-21 08:00:00,31677,5622,76,25979,0,192,0,0,2413,6716,2276,1942,3081,1,412,0,0,1412,1666,300,0,1290,4278,0.5,-0.1,96.0,11.0,6.0,0.2,102.33
2013-01-21 09:00:00,34203,5645,76,28482,0,195,0,0,2410,8003,2294,1924,3090,0,386,0,0,1415,3072,300,0,1298,4095,0.5,0.0,96.0,18.0,4.0,0.2,102.38
2013-01-21 10:00:00,32594,5645,104,26845,0,196,0,0,2436,8499,2304,1911,3109,1,407,0,0,1411,1702,300,0,1291,3278,0.4,-0.2,96.0,9.0,4.0,0.2,102.41
2013-01-21 11:00:00,32880,5519,82,27279,0,190,0,0,2389,7003,2291,1915,3073,1,413,0,0,1412,2039,300,0,1294,4959,0.8,0.5,98.0,,0.0,0.2,102.42
2013-01-21 12:00:00,32652,6007,86,26559,0,183,0,0,2442,8034,2278,1904,3058,0,384,0,0,1417,1749,300,0,1277,3533,1.1,0.6,96.0,,0.0,0.2,102.37
2013-01-21 13:00:00,34731,5619,90,29022,0,187,0,0,2328,8577,2270,1869,3051,0,410,0,0,1412,2656,300,0,1278,4684,1.4,1.1,98.0,,0.0,0.8,102.27
2013-01-21 14:00:00,34590,5795,98,28697,21,185,0,0,2413,8392,2267,1876,3066,0,384,0,0,1416,2361,300,0,1287,4729,1.8,1.5,98.0,18.0,6.0,1.0,102.22
2013-01-21 15:00:00,111825,22198,90,89537,714,507,0,0,2406,7721,2230,2136,3043,0,2743,0,0,1428,4807,915,0,1273,59614,1.2,0.9,98.0,29.0,4.0,0.8,102.16
2013-01-21 16:00:00,57847,5338,88,52421,0,2145,0,0,2407,7951,2234,4730,3035,0,715,0,0,1426,3169,368,0,1283,22958,1.0,0.6,97.0,27.0,4.0,0.8,102.13
2013-01-21 17:00:00,54948,5168,92,49688,0,507,0,0,2423,7984,2232,5072,3011,0,3452,0,0,1435,1891,317,0,1280,20084,0.5,0.0,96.0,32.0,6.0,0.2,102.14
2013-01-21 18:00:00,66863,5704,86,61073,0,4105,0,0,2419,8004,2225,4771,3000,0,6077,0,0,1432,2865,298,0,1281,24596,0.6,0.1,96.0,4.0,6.0,0.2,102.07
2013-01-21 19:00:00,62026,5773,86,56167,0,1813,5663,0,2430,7590,2232,3710,3000,0,5626,0,0,1423,2295,462,0,1291,18632,0.6,0.3,98.0,17.0,6.0,0.2,102.07
2013-01-21 20:00:00,64590,5677,92,58821,0,203,3726,0,2463,8616,2280,5233,3043,0,5393,0,0,1430,2970,300,9,1298,21857,0.2,-0.1,98.0,31.0,4.0,0.2,102.11
2013-01-21 21:00:00,148845,5639,78,143128,1,203,5807,0,2424,6603,2278,3468,3034,0,2489,97974,0,1429,1672,599,4,1292,13851,0.1,-0.5,96.0,3.0,7.0,0.2,102.08
2013-01-21 22:00:00,44851,5319,78,39454,0,204,5586,0,2404,9090,2275,1920,3050,0,1765,881,0,1426,2810,295,12,1287,6449,0.4,0.0,97.0,17.0,6.0,0.2,102.09
2013-01-21 23:00:00,46783,5011,74,41698,0,193,0,0,2412,6949,2286,1894,3056,0,5840,0,0,1431,2536,300,0,1291,13510,0.1,-0.4,96.0,18.0,6.0,0.2,102.14
2013-01-22 00:00:00,99620,5485,90,94045,0,182,0,0,2395,8153,2233,1933,3003,1,3476,39911,0,1427,2247,716,0,1281,27087,-0.3,-0.8,96.0,13.0,4.0,0.2,102.11
2013-01-22 01:00:00,99867,18020,76,81771,0,19509,0,0,2392,6554,2184,1914,3011,0,2276,3282,0,1407,3962,673,0,8636,25971,-0.6,-1.3,95.0,13.0,6.0,0.2,102.07
2013-01-22 02:00:00,167730,25159,70,142501,0,6401,0,0,2389,8634,2233,2192,3014,0,3819,44439,0,3155,3329,424,0,2533,59939,-0.7,-1.7,93.0,,0.0,0.2,102.08
2013-01-22 03:00:00,128885,20356,82,108447,777,521,0,0,2401,6603,2239,2130,3035,1,3593,30419,114,2990,2234,941,0,1293,49156,-1.0,-1.9,94.0,,0.0,0.0,102.05
2013-01-22 04:00:00,147270,23501,72,123697,168,186,0,0,2407,8558,2252,1933,3047,0,4109,66347,226,1419,1716,1447,0,1297,28585,-1.0,-1.8,94.0,,0.0,0.2,102.04
2013-01-22 05:00:00,158884,16051,90,142743,0,16723,0,0,2431,6990,2238,1953,3026,0,5997,69193,11,1393,4055,347,0,9967,18419,-1.3,-2.0,95.0,4.0,6.0,0.2,101.97
2013-01-22 06:00:00,106289,28738,92,77459,0,19964,0,0,2413,8227,2249,1982,3071,0,5859,0,0,1391,2326,990,0,11335,17652,-1.5,-2.1,96.0,,0.0,0.2,101.98
2013-01-22 07:00:00,49585,5902,80,43603,0,523,0,0,2418,6616,2292,1977,3090,1,8724,0,0,1420,1187,316,0,1860,13179,-1.7,-2.5,94.0,10.0,4.0,0.2,101.93
2013-01-22 08:00:00,47890,5967,74,41849,0,195,0,0,2445,8337,2303,1940,3097,1,4738,0,0,1416,3602,318,0,1299,12158,-2.2,-2.8,96.0,,0.0,0.0,101.89
2013-01-22 09:00:00,31456,5814,106,25536,0,186,0,0,2393,7410,2290,1953,3088,1,413,0,0,1416,1305,300,0,1292,3489,-2.0,-2.6,96.0,1.0,4.0,0.2,101.87
2013-01-22 10:00:00,33297,5762,82,27453,0,190,0,0,2411,7583,2273,1934,3081,1,397,0,0,1422,2164,300,0,1292,4405,-0.6,-1.2,96.0,31.0,4.0,48.3,101.89
2013-01-22 11:00:00,33975,5359,76,28540,0,184,0,0,2410,8498,2273,1944,3072,0,415,0,3,1429,3475,300,0,1291,3246,0.9,0.5,97.0,,0.0,48.3,101.87
2013-01-22 12:00:00,31879,5109,80,26690,0,184,0,0,2403,8652,2273,1971,3079,1,384,0,4,1426,1157,300,0,1287,3569,1.5,0.8,95.0,24.0,6.0,48.3,101.81
2013-01-22 13:00:00,33334,5071,80,28183,0,184,0,0,2405,8566,2265,1943,3075,0,411,0,2,1420,2322,300,0,1285,4005,2.2,1.3,94.0,22.0,4.0,48.3,101.71
2013-01-22 14:00:00,34646,5622,94,28930,168,184,0,0,2399,7312,2267,2050,3078,0,376,0,0,1426,3442,300,0,1288,4640,2.9,1.2,89.0,23.0,7.0,48.3,101.62
2013-01-22 15:00:00,108025,32478,418,75129,943,182,0,0,2405,9333,2230,2850,3061,1,863,0,0,1412,2888,952,0,1290,46719,3.0,0.4,83.0,24.0,4.0,48.3,101.56
2013-01-22 16:00:00,65768,5633,102,60033,0,187,0,0,2405,7049,2234,4052,3065,0,600,0,0,1419,3257,333,0,1290,34142,2.6,0.6,87.0,27.0,6.0,48.3,101.57
2013-01-22 17:00:00,59885,4979,92,54814,0,188,0,0,2450,8392,2256,5133,3062,1,5137,0,0,1432,2562,334,0,1282,22585,2.3,0.5,88.0,12.0,4.0,48.3,101.49
2013-01-22 18:00:00,60416,4944,82,55390,0,189,0,0,2452,8594,2255,5122,3043,0,5919,0,0,1423,1503,300,0,1293,23297,2.9,0.8,86.0,,0.0,48.3,101.45
2013-01-22 19:00:00,62517,5591,74,56852,0,186,0,0,2448,8627,2253,5103,3058,1,5944,0,0,1429,3234,318,0,1290,22961,1.9,0.2,88.0,3.0,11.0,32.2,101.41
2013-01-22 20:00:00,59347,5766,84,53497,0,209,0,0,2452,6833,2286,5108,3043,0,6262,0,0,1424,1259,335,0,1295,22991,3.0,1.0,87.0,18.0,11.0,32.2,101.36
2013-01-22 21:00:00,52535,5473,90,46972,0,203,0,0,2474,8120,2280,5164,3055,0,5656,0,0,1424,2888,300,0,1295,14113,2.4,0.7,89.0,,0.0,32.2,101.37
2013-01-22 22:00:00,59420,5418,84,53918,0,212,0,0,2444,6791,2277,5129,3070,3,3149,0,0,1434,10679,320,0,1297,17113,2.9,1.2,89.0,23.0,6.0,24.1,101.35
